order_id,order_line,order_date,ship_date,customer_id,customer_name,customer_type,region,country,sku,quantity,negotiated_unit_price,total_line_value,order_status,priority
ORD-000555,2,2025-07-04,2025-08-09,CUST-1011,Helix Dynamics,Distributor,Americas,Mexico,CHIP-WBZ-0006,10000,25.6,256000.0,Pending,Standard
ORD-000310,2,02-Nov-2025,2025-12-09,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-PIC32-0003,10000,7.88,78800.0,Shipped,Critical
ORD-000370,3,08/01/2024,2024-09-13,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-MPF-0010,10000,16.11,161100.0,Pending,Expedite
ORD-000349,1,08/27/2024,2024-09-29,CUST-1041,Giga Semiconductor,Distributor,APAC,Singapore,CHIP-WBZ-0015,10000,2.73,27300.0,Shipped,Expedite
ORD-000134,1,11/01/2025,2025-12-09,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,5000,19.21,96050.0,Shipped,Critical
ORD-000381,2,2024-10-13,2024-11-24,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-WBZ-0011,1000,26.02,26020.0,Pending,Expedite
ORD-000400,3,2025-05-24,2025-06-06,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-dsPIC-0015,10,17.61,176.1,Shipped,Standard
ORD-000567,2,2025-02-01,2025-03-12,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MPF-0015,500,14.92,7460.0,Shipped,Standard
ORD-000288,2,26-Jan-2025,2025-01-28,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-MCP-0006,10,23.56,235.6,Pending,Standard
ORD-000197,1,2025-08-08,2025-08-27,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-PIC32-0011,1000,30.23,30230.0,Shipped,Standard
ORD-000439,2,2025-03-31,2025-04-05,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-PIC18-0010,1000,15.43,15430.0,Confirmed,Expedite
ORD-000381,1,2024-10-13,2024-11-24,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,1000,7.55,7550.0,Pending,Expedite
ORD-000165,1,24-Feb-2024,2024-02-29,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-PIC18-0010,50,16.4,820.0,Shipped,Standard
ORD-000391,1,2025-12-19,2026-01-30,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MCP-0008,2500,16.02,40050.0,Backordered,Standard
ORD-000134,2,11/01/2025,2025-12-09,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,5000,18.25,91250.0,Shipped,Critical
ORD-000326,3,06/04/2024,2024-06-05,CUST-1062,Xeno Manufacturing,OEM,JP,Japan,CHIP-dsPIC-0003,1000,9.88,9880.0,Confirmed,Expedite
ORD-000277,5,2024-05-12,2024-06-26,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-PIC18-0008,500,16.31,8155.0,Confirmed,Expedite
ORD-000485,2,2025-03-27,2025-04-05,CUST-1004,Terra Devices,Distributor,Americas,United States,CHIP-MPF-0011,1000,20.23,20230.0,Shipped,Standard
ORD-000192,1,2025-10-06,2025-11-18,CUST-1008,Jade Systems,EMS,Americas,Canada,CHIP-PIC18-0001,1000,5.51,5510.0,Shipped,Critical
ORD-000351,2,06/30/2025,2025-07-05,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-PIC32-0002,25,6.8,170.0,Shipped,Critical
ORD-000526,2,10-Aug-2024,2024-09-16,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-MPF-0015,500,12.75,6375.0,Confirmed,Standard
ORD-000231,1,2024-03-21,2024-04-18,CUST-1004,Terra Devices,Distributor,Americas,United States,CHIP-MPF-0015,500,10.61,5305.0,Pending,Expedite
ORD-000183,2,2024-10-16,2024-11-06,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,1000,20.4,20400.0,Pending,Critical
ORD-000133,4,06/06/2024,2024-07-08,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MPF-0010,250,20.2,5050.0,Pending,Expedite
ORD-000347,2,2025-07-04,2025-08-10,CUST-9901,TEST Account 2,OEM,Americas,United States,CHIP-MCP-0009,2500,17.04,42600.0,Shipped,Critical
ORD-000546,2,08/15/2025,2025-09-27,CUST-1043,Nova Manufacturing,OEM,Japan,Japan,CHIP-dsPIC-0001,2500,30.06,75150.0,Cancelled,Expedite
ORD-000564,1,2024-07-08,2024-07-23,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,2500,18.33,45825.0,Shipped,Standard
ORD-000470,4,2024-01-08,2024-01-19,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-PIC32-0003,250,7.34,1835.0,Backordered,Expedite
ORD-000248,1,02/19/2025,2025-04-05,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-PIC32-0006,2500,8.89,22225.0,Shipped,Critical
ORD-000263,1,2025-07-13,2025-08-22,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-dsPIC-0015,10,12.46,124.6,Shipped,Critical
ORD-000560,1,2024-12-12,2024-12-22,CUST-1027,Rapid Manufacturing,EMS,EMEA,United Kingdom,CHIP-MPF-0004,2500,4.59,11475.0,Cancelled,Standard
ORD-000399,1,2025-12-13,2026-01-11,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-MPF-0011,50,22.32,1116.0,Shipped,Critical
ORD-000342,1,2025-10-10,2025-10-28,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,10000,19.13,191300.0,Pending,Expedite
ORD-000041,4,02/08/2025,2025-02-11,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MPF-0009,5000,8.48,42400.0,Confirmed,Critical
ORD-000041,3,02/08/2025,2025-02-11,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-WBZ-0011,250,26.86,6715.0,Confirmed,Critical
ORD-000122,1,05/26/2024,2024-06-02,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-PIC18-0005,2500,30.97,77425.0,Pending,Critical
ORD-000336,2,02-Nov-2025,2025-11-28,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-dsPIC-0012,10000,6.92,69200.0,Shipped,Critical
ORD-000383,5,11/19/2025,2025-11-29,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-PIC18-0006,1000,10.93,10930.0,Shipped,Standard
ORD-000022,1,2025-08-26,2025-09-20,CUST-1051,Bright Devices,EMS,APAC,China,CHIP-WBZ-0014,25,14.48,362.0,Shipped,Expedite
ORD-000385,2,2024-01-25,2024-03-06,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-MCP-0001,2500,17.79,44475.0,Cancelled,Standard
ORD-000474,2,04/26/2024,2024-05-25,CUST-1047,Jade Devices,OEM,APAC,Singapore,CHIP-dsPIC-0010,5000,4.69,23450.0,Shipped,Critical
ORD-000577,4,2024-01-01,2024-01-07,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-MCP-0002,10000,10.51,105100.0,Confirmed,Standard
ORD-000124,1,09/23/2025,2025-10-16,CUST-1062,Xeno Manufacturing,OEM,Japan,Japan,CHIP-MCP-0003,25,7.84,196.0,Shipped,Standard
ORD-000545,4,30-May-2025,2025-07-10,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-MPF-0011,50,22.29,1114.5,Confirmed,Expedite
ORD-000120,3,2025-09-22,2025-10-19,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MCP-0005,2500,1.9,4750.0,Shipped,Expedite
ORD-000264,2,10/23/2024,2024-10-26,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-WBZ-0002,5000,19.0,95000.0,Backordered,Standard
ORD-000181,1,2024-12-31,2025-02-05,CUST-1061,Delta Solutions,OEM,Americas,Brazil,CHIP-PIC18-0001,25,5.99,149.75,Shipped,Expedite
ORD-000034,2,06-May-2025,2025-06-10,CUST-1050,Sigma Circuits,EMS,EMEA,Italy,CHIP-MPF-0002,5000,26.42,132100.0,Pending,Expedite
ORD-000323,1,06/16/2025,2025-07-15,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,1000,7.29,7290.0,Shipped,Standard
ORD-000182,1,2024-01-05,2024-02-08,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-WBZ-0001,25,26.91,672.75,Pending,Standard
ORD-000497,3,11/13/2024,2024-11-30,CUST-1018,Echo Devices,OEM,EMEA,Israel,CHIP-PIC18-0010,2500,20.51,51275.0,Shipped,Standard
ORD-000466,1,13-Nov-2025,2025-12-20,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,6.65,38869.93,Shipped,Standard
ORD-000138,5,07-Oct-2025,2025-11-21,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MCP-0004,250,18.2,4550.0,Shipped,Standard
ORD-000505,3,2025-09-29,2025-11-13,CUST-1063,Jolt Electronics,CM,Japan,Japan,CHIP-PIC18-0011,10,28.28,282.8,Shipped,Critical
ORD-000435,3,2025-02-08,2025-03-14,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-dsPIC-0003,5000,7.76,38800.0,Confirmed,Expedite
ORD-000415,1,03/13/2024,2024-03-23,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,7.14,35700.0,Confirmed,Expedite
ORD-000383,1,11/19/2025,2025-11-29,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-PIC32-0003,25,8.24,206.0,Shipped,Standard
ORD-000168,1,2025-09-21,2025-10-11,CUST-1015,Ether Solutions,EMS,APAC,Taiwan,CHIP-WBZ-0012,5000,4.37,21850.0,Shipped,Expedite
ORD-000277,1,2024-05-12,2024-06-26,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,7.3,36500.0,Confirmed,Expedite
ORD-000099,2,07/16/2024,2024-08-19,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,7.11,35550.0,Confirmed,Critical
ORD-000111,1,12/04/2025,2025-12-06,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,10000,18.9,189000.0,Shipped,Critical
ORD-000507,1,2025-09-06,2025-10-02,CUST-1062,Xeno Manufacturing,OEM,Japan,Japan,CHIP-PIC32-0006,5000,10.54,52700.0,Cancelled,Expedite
ORD-000188,2,2024-07-25,2024-08-13,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-WBZ-0001,1000,27.74,27740.0,Confirmed,Expedite
ORD-000332,2,2024-10-26,2024-12-08,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-dsPIC-0011,100,29.0,2900.0,Shipped,Critical
ORD-000457,1,2025-05-13,2025-06-08,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,2500,7.48,18700.0,Shipped,Expedite
ORD-000297,1,2025-12-05,2026-01-14,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MCP-0012,5000,8.07,40350.0,Pending,Expedite
ORD-000319,3,2024-08-09,2024-08-11,CUST-1053,Sigma Systems,CM,APAC,China,CHIP-MCP-0001,25,22.29,557.25,Shipped,Critical
ORD-000458,1,2024-03-20,2024-04-28,CUST-1027,Rapid Manufacturing,EMS,EMEA,United Kingdom,CHIP-PIC18-0012,25,25.2,630.0,Shipped,Critical
ORD-000519,2,27-Jul-2025,2025-08-22,CUST-1062,Xeno Manufacturing,OEM,Japan,Japan,CHIP-PIC32-0006,250,10.9,2725.0,Shipped,Standard
ORD-000476,5,2025-01-07,2025-01-12,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-MPF-0014,10,4.17,41.7,Shipped,Critical
ORD-000531,1,20-Oct-2025,2025-11-26,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-MCP-0009,250,13.36,3340.0,Shipped,Critical
ORD-000350,2,10-Nov-2025,2025-12-02,CUST-1051,Bright Devices,EMS,APAC,China,CHIP-WBZ-0014,1000,13.82,13820.0,Pending,Standard
ORD-000121,2,04/29/2024,2024-05-19,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-WBZ-0002,100,16.26,1614.72,Pending,Expedite
ORD-000312,2,2025-10-14,2025-11-20,CUST-9901,TEST Account 2,OEM,Americas,United States,CHIP-dsPIC-0012,100,7.36,816.78,Confirmed,Standard
ORD-000485,1,2025-03-27,2025-04-05,CUST-1004,Terra Devices,Distributor,Americas,United States,CHIP-dsPIC-0007,250,7.83,1957.5,Shipped,Standard
ORD-000200,1,2024-01-24,2024-02-15,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,1000,19.2,19200.0,Shipped,Expedite
ORD-000304,1,02/02/2024,2024-03-04,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-WBZ-0001,1000,27.18,27180.0,Cancelled,Standard
ORD-000548,1,2025-08-16,2025-09-01,CUST-1039,Bright Electronics,CM,Japan,Japan,CHIP-MPF-0010,5000,16.53,82650.0,Pending,Expedite
ORD-000051,3,2025-03-15,2025-04-15,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-PIC32-0006,500,13.54,6770.0,Shipped,Standard
ORD-000302,5,2024-05-30,2024-06-06,CUST-1026,Global Electronics,CM,Americas,Mexico,CHIP-WBZ-0007,5000,3.97,19850.0,Shipped,Critical
ORD-000335,1,22-Jul-2024,2024-08-02,CUST-1017,Pacific Manufacturing,EMS,Japan,Japan,CHIP-dsPIC-0007,500,7.52,3760.0,Pending,Expedite
ORD-000294,3,23-Aug-2025,2025-09-19,CUST-1062,Xeno Manufacturing,OEM,Japan,Japan,CHIP-WBZ-0013,250,20.68,5170.0,Shipped,Critical
ORD-000245,1,2025-02-04,2025-03-02,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-MPF-0012,5000,10.16,50800.0,Shipped,Critical
ORD-000353,1,2024-09-30,2024-10-12,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-dsPIC-0005,10000,9.54,95400.0,Shipped,Expedite
ORD-000264,4,10/23/2024,2024-10-26,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,6.77,33850.0,Backordered,Standard
ORD-000023,4,2024-09-03,2024-10-05,CUST-1019,Halo Manufacturing,OEM,Japan,Japan,CHIP-PIC18-0010,250,20.44,5110.0,Confirmed,Standard
ORD-000311,1,2024-04-08,2024-05-21,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,250,19.4,4850.0,Shipped,Critical
ORD-000253,3,2024-07-06,2024-08-04,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-PIC32-0002,10,4.92,49.2,Backordered,Expedite
ORD-000402,1,02/23/2025,2025-03-29,CUST-1000,Apex Semiconductor  ,OEM,AMER,United States,CHIP-dsPIC-0011,1000,33.73,33730.0,Confirmed,Critical
ORD-000254,2,2025-02-19,2025-02-20,CUST-1020,Drift Devices,OEM,EMEA,Italy,CHIP-MPF-0001,10,23.49,234.9,Confirmed,Critical
ORD-000524,2,03/09/2025,2025-04-07,CUST-1022,Jolt Solutions,OEM,APAC,Singapore,CHIP-MCP-0004,5000,15.97,79850.0,Cancelled,Expedite
ORD-000506,4,2024-01-31,2024-03-07,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,7.4,37000.0,Pending,Standard
ORD-000580,2,2025-03-14,2025-04-19,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-PIC18-0002,100,2.51,251.0,Shipped,Critical
ORD-000326,1,06/04/2024,2024-06-05,CUST-1062,Xeno Manufacturing,OEM,Japan,Japan,CHIP-PIC32-0006,2500,11.22,28050.0,Confirmed,Expedite
ORD-000133,3,06/06/2024,2024-07-08,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MPF-0002,1000,25.95,30384.57,Pending,Expedite
ORD-000158,3,2025-07-01,2025-08-08,CUST-1017,Pacific Manufacturing,EMS,Japan,Japan,CHIP-dsPIC-0007,25,8.35,208.75,Shipped,Standard
ORD-000003,1,2025-11-07,2025-12-02,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-WBZ-0002,25,15.45,386.25,Shipped,Critical
ORD-000509,1,2025-12-17,2026-01-25,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,250,19.59,4897.5,Shipped,Expedite
ORD-000318,2,10/03/2024,2024-10-21,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MCP-0003,250,6.92,1730.0,Confirmed,Expedite
ORD-000170,3,26-May-2025,2025-06-09,CUST-1072,Atlas Systems,OEM,AMER,United States,CHIP-dsPIC-0007,10000,9.34,93400.0,Confirmed,Critical
ORD-000356,1,2024-07-04,2024-08-17,CUST-1036,Global Solutions,CM,Americas,United States,CHIP-MPF-0014,50,4.12,206.0,Shipped,Standard
ORD-000394,1,2025-01-25,2025-03-11,CUST-1057,Halo Semiconductor,Distributor,APAC,Taiwan,CHIP-WBZ-0009,1000,10.95,10950.0,Shipped,Expedite
ORD-000068,2,06/30/2025,2025-07-15,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-MPF-0012,25,10.36,259.0,Shipped,Expedite
ORD-000322,5,2024-02-15,2024-03-25,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-MCP-0011,10000,29.23,292300.0,Shipped,Standard
ORD-000201,3,2024-03-01,2024-04-10,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-MPF-0015,1000,8.11,8285.42,Backordered,Standard
ORD-000562,5,01-Oct-2025,2025-10-16,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-WBZ-0013,10000,20.35,203500.0,Shipped,Standard
ORD-000108,3,2025-12-30,2026-01-01,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,7.17,71700.0,Shipped,Critical
ORD-000503,1,09/18/2024,2024-10-26,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-PIC32-0002,10000,4.78,47800.0,Pending,Expedite
ORD-000072,1,2025-04-10,2025-04-13,CUST-9901,TEST Account 2,OEM,Americas,United States,CHIP-PIC32-0004,250,39.71,9927.5,Shipped,Critical
ORD-000146,1,03/26/2024,2024-05-01,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,1000,7.25,7250.0,Pending,Critical
ORD-000046,2,09/15/2024,2024-10-24,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0003,250,9.29,2322.5,Pending,Expedite
ORD-000060,3,2024-02-17,2024-03-29,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-MCP-0004,250,20.01,5002.5,Pending,Critical
ORD-000395,5,2025-06-25,2025-06-26,CUST-1039,Bright Electronics,CM,Japan,Japan,CHIP-WBZ-0004,2500,14.85,37125.0,Shipped,Expedite
ORD-000421,1,03/09/2024,2024-04-07,CUST-1048,Vex Systems,Distributor,Americas,United States,CHIP-MCP-0003,500,4.65,2325.0,Shipped,Standard
ORD-000213,1,2024-01-23,2024-02-04,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-WBZ-0002,25,15.26,381.5,Pending,Standard
ORD-000522,2,2025-07-05,2025-08-03,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-PIC32-0012,1000,1.71,1710.0,Shipped,Standard
ORD-000190,1,09/24/2024,2024-10-17,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-dsPIC-0005,25,9.09,227.25,Confirmed,Standard
ORD-000081,2,2025-06-12,2025-07-17,CUST-1050,Sigma Circuits,EMS,EMEA,Italy,CHIP-MPF-0008,2500,31.25,78125.0,Shipped,Expedite
ORD-000400,1,2025-05-24,2025-06-06,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-dsPIC-0013,10,6.8,68.0,Shipped,Standard
ORD-000065,3,2025-07-17,2025-08-09,CUST-1044,Echo Semiconductor,EMS,APAC,China,CHIP-WBZ-0008,25,33.78,844.5,Shipped,Critical
ORD-000096,1,2025-12-08,2026-01-08,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,2500,18.55,46375.0,Confirmed,Standard
ORD-000224,2,2024-05-04,2024-05-28,CUST-1075,Rapid Solutions,OEM,Asia-Pacific,Singapore,CHIP-dsPIC-0006,1000,21.25,21250.0,Shipped,Standard
ORD-000081,1,2025-06-12,2025-07-17,CUST-1050,Sigma Circuits,EMS,EMEA,Italy,CHIP-WBZ-0004,25,13.29,332.25,Shipped,Expedite
ORD-000185,2,2024-03-26,2024-04-22,CUST-1010,Atlas Semiconductor,EMS,EMEA,Italy,CHIP-MPF-0001,250,18.9,4725.0,Cancelled,Expedite
ORD-000445,3,25-Apr-2025,2025-05-17,CUST-1077,Bright Manufacturing,CM,Americas,Mexico,CHIP-MPF-0008,10000,31.89,318900.0,Shipped,Expedite
ORD-000558,3,11/14/2024,2024-12-10,CUST-1022,Jolt Solutions,OEM,APAC,Singapore,CHIP-MCP-0005,2500,2.22,5550.0,Shipped,Expedite
ORD-000149,1,2025-02-04,2025-02-16,CUST-1055,Iris Electronics,OEM,Asia-Pacific,Taiwan,CHIP-PIC32-0009,2500,22.94,57350.0,Shipped,Standard
ORD-000559,4,04/01/2025,2025-04-10,CUST-9901,TEST Account 2,OEM,AMER,United States,CHIP-PIC32-0004,250,39.83,9957.5,Backordered,Expedite
ORD-000170,4,26-May-2025,2025-06-09,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-WBZ-0002,1000,15.32,15320.0,Confirmed,Critical
ORD-000205,1,2024-12-27,2025-01-21,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,250,7.6,1900.0,Pending,Expedite
ORD-000475,1,2025-10-19,2025-11-12,CUST-9901,TEST Account 2,OEM,Americas,United States,CHIP-PIC32-0004,10,42.3,423.0,Shipped,Standard
ORD-000115,1,09-Apr-2025,2025-05-17,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,10000,19.92,199200.0,Cancelled,Standard
ORD-000346,1,07/23/2024,2024-08-04,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,1000,19.07,19070.0,Backordered,Expedite
ORD-000534,1,12/24/2024,2025-01-18,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-PIC32-0005,100,37.88,3788.0,Pending,Standard
ORD-000370,1,08/01/2024,2024-09-13,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-MPF-0015,2500,10.17,25425.0,Pending,Expedite
ORD-000298,4,2025-06-24,2025-07-10,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-PIC32-0003,25,8.21,205.25,Confirmed,Critical
ORD-000150,1,18-Oct-2024,2024-11-17,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-dsPIC-0008,50,0.81,40.5,Backordered,Critical
ORD-000333,2,2025-05-15,2025-06-23,CUST-1066,Iris Technologies,OEM,EMEA,France,CHIP-WBZ-0002,250,21.36,5340.0,Shipped,Standard
ORD-000098,3,2025-07-18,2025-07-28,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-MCP-0008,1000,18.35,21440.4,Confirmed,Expedite
ORD-000193,1,12-Mar-2024,2024-03-18,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-PIC32-0002,1000,4.98,4980.0,Shipped,Expedite
ORD-000210,3,10/29/2025,2025-11-21,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,7.72,38600.0,Shipped,Critical
ORD-000217,2,2025-04-23,2025-05-21,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-MCP-0001,100,21.15,2115.0,Shipped,Expedite
ORD-000023,1,2024-09-03,2024-10-05,CUST-1019,Halo Manufacturing,OEM,Japan,Japan,CHIP-PIC32-0001,500,34.41,17205.0,Confirmed,Standard
ORD-000363,3,2024-05-25,2024-06-10,CUST-1048,Vex Systems,Distributor,Americas,United States,CHIP-PIC32-0011,10000,27.05,270500.0,Pending,Standard
ORD-000148,1,11/24/2024,2024-12-17,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-WBZ-0011,1000,19.0,19000.0,Cancelled,Critical
ORD-000500,3,01/09/2024,2024-01-10,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-PIC32-0004,10,53.31,533.1,Cancelled,Standard
ORD-000376,2,2024-08-01,2024-08-26,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-dsPIC-0002,2500,0.93,2325.0,Shipped,Expedite
ORD-000525,1,2025-10-04,2025-10-22,CUST-1017,Pacific Manufacturing,EMS,Japan,Japan,CHIP-dsPIC-0007,500,7.33,3665.0,Shipped,Expedite
ORD-000374,1,2025-10-28,2025-11-19,CUST-1038,Rapid Semiconductor,Distributor,APAC,Taiwan,CHIP-PIC18-0002,10,1.8,18.0,Shipped,Critical
ORD-000141,1,2024-03-31,2024-05-11,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-ORPHAN-0004,500,3.38,1690.0,Pending,Expedite
ORD-000287,1,01/16/2024,2024-01-18,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,1000,7.09,7090.0,Shipped,Expedite
ORD-000563,4,2025-08-15,2025-09-29,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-WBZ-0015,500,4.56,2280.0,Shipped,Expedite
ORD-000035,2,2025-08-29,2025-09-19,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-dsPIC-0010,500,3.21,1605.0,Pending,Critical
ORD-000455,1,2024-06-14,2024-07-25,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-PIC32-0002,250,4.94,1235.0,Confirmed,Standard
ORD-000540,5,2025-02-14,2025-02-26,CUST-1030,Halo Technologies,Distributor,Japan,Japan,CHIP-dsPIC-0008,250,0.59,147.5,Shipped,Standard
ORD-000460,2,02/07/2024,2024-03-21,CUST-1070,Zen Solutions,EMS,AMER,Mexico,CHIP-MPF-0007,25,6.76,169.0,Pending,Critical
ORD-000382,4,10/12/2025,2025-11-22,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-PIC32-0002,50,5.29,264.5,Cancelled,Standard
ORD-000253,2,2024-07-06,2024-08-04,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-PIC32-0002,25,4.65,116.25,Backordered,Expedite
ORD-000281,3,2024-03-07,2024-03-28,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-PIC18-0002,250,2.81,702.5,Shipped,Critical
ORD-000044,1,02/03/2024,2024-03-04,CUST-1063,Jolt Electronics,CM,Japan,Japan,CHIP-PIC18-0006,5000,10.75,53750.0,Shipped,Expedite
ORD-000075,1,09/30/2025,2025-11-12,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-WBZ-0016,10000,22.53,225300.0,Confirmed,Standard
ORD-000446,1,2025-10-25,2025-11-26,CUST-1015,Ether Solutions,EMS,APAC,Taiwan,CHIP-WBZ-0012,5000,4.41,22050.0,Shipped,Expedite
